8.324183401 192.168.1.11:43342 192.168.1.2:5051 0 0x1189c6a3 0x11890927 33 32 74688 192
8.984189818 192.168.1.11:43342 192.168.1.2:5051 0 0x1189f98b 0x1189393b 34 32 82976 191
9.580200243 192.168.1.11:43342 192.168.1.2:5051 0 0x118a3a97 0x11897773 34 32 82976 196
10.176210668 192.168.1.11:43342 192.168.1.2:5051 0 0x118a7ba3 0x1189b5ab 35 32 82976 202
10.392197772 192.168.1.11:43342 192.168.1.2:5051 0 0x118ab15f 0x1189e893 35 32 82976 196
10.608184876 192.168.1.11:43342 192.168.1.2:5051 0 0x118ae71b 0x118a1b7b 36 32 82976 190
10.740389532 192.168.1.11:43342 192.168.1.2:5051 0 0x118b0bdf 0x118a3d6b 36 32 98912 187
10.872594188 192.168.1.11:43342 192.168.1.2:5051 0 0x118b30a3 0x118a5f5b 37 32 114848 184
11.276412794 192.168.1.11:43342 192.168.1.2:5051 0 0x118b4743 0x118a7327 37 32 124976 183
11.680231400 192.168.1.11:43342 192.168.1.2:5051 0 0x118b5de3 0x118a86f3 38 32 135104 183
11.836215623 192.168.1.11:43342 192.168.1.2:5051 0 0x118b82a7 0x118aa8e3 38 32 136592 183
11.992199846 192.168.1.11:43342 192.168.1.2:5051 0 0x118ba76b 0x118acad3 39 32 138080 184
12.112206585 192.168.1.11:43342 192.168.1.2:5051 0 0x118bc687 0x118ae71b 39 32 138080 185
12.232213324 192.168.1.11:43342 192.168.1.2:5051 0 0x118be5a3 0x118b0363 40 32 138080 186
12.644215222 192.168.1.11:43342 192.168.1.2:5051 0 0x118c0a67 0x118b2553 40 32 138080 187
13.056217120 192.168.1.11:43342 192.168.1.2:5051 0 0x118c2f2b 0x118b4743 41 32 138080 188
13.132404675 192.168.1.11:43342 192.168.1.2:5051 0 0x118c42f7 0x118b583b 41 32 138080 187
13.208592230 192.168.1.11:43342 192.168.1.2:5051 0 0x118c56c3 0x118b6933 42 32 138080 186
13.280394656 192.168.1.11:43342 192.168.1.2:5051 0 0x118c6a8f 0x118b7a2b 42 32 138080 185
13.352197082 192.168.1.11:43342 192.168.1.2:5051 0 0x118c7e5b 0x118b8b23 43 32 138080 185
13.428200813 192.168.1.11:43342 192.168.1.2:5051 0 0x118c9227 0x118b9c1b 43 32 138080 185
13.504204544 192.168.1.11:43342 192.168.1.2:5051 0 0x118ca5f3 0x118bad13 44 33 138080 185
13.576130729 192.168.1.11:43342 192.168.1.2:5051 0 0x118cb9bf 0x118bbe0b 44 33 138080 185
13.648056914 192.168.1.11:43342 192.168.1.2:5051 0 0x118ccd8b 0x118bcf03 45 33 138080 186
13.720130119 192.168.1.11:43342 192.168.1.2:5051 0 0x118ce157 0x118bdffb 45 33 138080 186
13.792203324 192.168.1.11:43342 192.168.1.2:5051 0 0x118cf523 0x118bf0f3 46 34 138080 187
13.864408034 192.168.1.11:43342 192.168.1.2:5051 0 0x118d08ef 0x118c01eb 46 34 138080 187
13.936612744 192.168.1.11:43342 192.168.1.2:5051 0 0x118d1cbb 0x118c12e3 47 34 138080 188
14.224623113 192.168.1.11:43342 192.168.1.2:5051 0 0x118d2adf 0x118c1e33 47 35 138080 187
14.512633482 192.168.1.11:43342 192.168.1.2:5051 0 0x118d3903 0x118c2983 48 36 138080 187
14.564610345 192.168.1.11:43342 192.168.1.2:5051 0 0x118d4727 0x118c34d3 48 36 138080 187
14.616587208 192.168.1.11:43342 192.168.1.2:5051 0 0x118d554b 0x118c4023 49 36 138080 187
14.664420595 192.168.1.11:43342 192.168.1.2:5051 0 0x118d636f 0x118c4b73 49 36 138080 187
14.712253982 192.168.1.11:43342 192.168.1.2:5051 0 0x118d7193 0x118c56c3 50 37 138080 188
14.760252752 192.168.1.11:43342 192.168.1.2:5051 0 0x118d7fb7 0x118c6213 50 37 138080 188
14.808251522 192.168.1.11:43342 192.168.1.2:5051 0 0x118d8ddb 0x118c6d63 51 37 138080 188
14.856132611 192.168.1.11:43342 192.168.1.2:5051 0 0x118d9bff 0x118c78b3 51 38 138080 188
14.904013700 192.168.1.11:43342 192.168.1.2:5051 0 0x118daa23 0x118c8403 52 39 138080 189
14.976016914 192.168.1.11:43342 192.168.1.2:5051 0 0x118dbdef 0x118c94fb 52 39 138080 189
15.048020128 192.168.1.11:43342 192.168.1.2:5051 0 0x118dd1bb 0x118ca5f3 53 39 138080 190
15.096015414 192.168.1.11:43342 192.168.1.2:5051 0 0x118ddfdf 0x118cb143 53 39 138080 190
15.144010700 192.168.1.11:43342 192.168.1.2:5051 0 0x118dee03 0x118cbc93 54 40 138080 191
15.196008927 192.168.1.11:43342 192.168.1.2:5051 0 0x118dfc27 0x118cc7e3 54 40 138080 191
15.248007154 192.168.1.11:43342 192.168.1.2:5051 0 0x118e0a4b 0x118cd333 55 40 138080 192
15.296100561 192.168.1.11:43342 192.168.1.2:5051 0 0x118e178d 0x118cde83 55 41 138080 193
15.344193968 192.168.1.11:43342 192.168.1.2:5051 0 0x118e24cf 0x118ce9d3 56 42 138080 194
15.416397565 192.168.1.11:43342 192.168.1.2:5051 0 0x118e389b 0x118cfacb 56 42 138080 195
15.488601162 192.168.1.11:43342 192.168.1.2:5051 0 0x118e4c67 0x118d0bc3 57 42 138080 196
15.560605989 192.168.1.11:43342 192.168.1.2:5051 0 0x118e5a8b 0x118d1713 57 42 138080 197
15.632610816 192.168.1.11:43342 192.168.1.2:5051 0 0x118e68af 0x118d2263 58 43 138080 198
15.800399120 192.168.1.11:43342 192.168.1.2:5051 0 0x118e73ff 0x118d2adf 58 43 138080 197
15.968187424 192.168.1.11:43342 192.168.1.2:5051 0 0x118e7f4f 0x118d335b 59 43 138080 197
16.016185499 192.168.1.11:43342 192.168.1.2:5051 0 0x118e8d73 0x118d3eab 59 44 138080 196
16.064183574 192.168.1.11:43342 192.168.1.2:5051 0 0x118e9b97 0x118d49fb 60 45 138080 195
16.116400690 192.168.1.11:43342 192.168.1.2:5051 0 0x118ea9bb 0x118d554b 60 45 138080 194
16.168617806 192.168.1.11:43342 192.168.1.2:5051 0 0x118eb7df 0x118d609b 61 45 138080 193
16.216421653 192.168.1.11:43342 192.168.1.2:5051 0 0x118ec603 0x118d6beb 61 45 138080 193
16.264225500 192.168.1.11:43342 192.168.1.2:5051 0 0x118ed427 0x118d773b 62 46 138080 193
16.312232862 192.168.1.11:43342 192.168.1.2:5051 0 0x118ee24b 0x118d828b 62 46 138080 193
16.360240224 192.168.1.11:43342 192.168.1.2:5051 0 0x118ef06f 0x118d8ddb 63 46 138080 193
16.408226558 192.168.1.11:43342 192.168.1.2:5051 0 0x118efe93 0x118d992b 63 47 138080 193
16.456212892 192.168.1.11:43342 192.168.1.2:5051 0 0x118f0cb7 0x118da47b 64 48 138080 193
16.504232059 192.168.1.11:43342 192.168.1.2:5051 0 0x118f1adb 0x118dafcb 64 48 138080 194
16.552251226 192.168.1.11:43342 192.168.1.2:5051 0 0x118f28ff 0x118dbb1b 65 48 138080 195
16.600286940 192.168.1.11:43342 192.168.1.2:5051 0 0x118f3723 0x118dc66b 65 48 138080 195
16.648322654 192.168.1.11:43342 192.168.1.2:5051 0 0x118f4547 0x118dd1bb 66 49 138080 196
16.688263004 192.168.1.11:43342 192.168.1.2:5051 0 0x118f536b 0x118ddd0b 66 49 138080 196
16.728203354 192.168.1.11:43342 192.168.1.2:5051 0 0x118f618f 0x118de85b 67 49 138080 197
16.752403916 192.168.1.11:43342 192.168.1.2:5051 0 0x118f6a0b 0x118dee03 67 50 140976 197
16.776604478 192.168.1.11:43342 192.168.1.2:5051 0 0x118f7287 0x118df3ab 68 51 143872 198
16.800601523 192.168.1.11:43342 192.168.1.2:5051 0 0x118f7b03 0x118df953 68 51 146768 198
16.824598568 192.168.1.11:43342 192.168.1.2:5051 0 0x118f837f 0x118dfefb 69 51 149664 199
16.856400796 192.168.1.11:43342 192.168.1.2:5051 0 0x118f8bfb 0x118e04a3 69 51 151712 200
16.888203024 192.168.1.11:43342 192.168.1.2:5051 0 0x118f9477 0x118e0a4b 70 52 153760 201
16.936203612 192.168.1.11:43342 192.168.1.2:5051 0 0x118fa29b 0x118e14b9 70 52 153760 201
16.984204200 192.168.1.11:43342 192.168.1.2:5051 0 0x118fb0bf 0x118e1f27 71 52 153760 202
17.032210447 192.168.1.11:43342 192.168.1.2:5051 0 0x118fbee3 0x118e2a77 71 53 153760 203
17.080216694 192.168.1.11:43342 192.168.1.2:5051 0 0x118fcd07 0x118e35c7 72 54 153760 204
17.128211060 192.168.1.11:43342 192.168.1.2:5051 0 0x118fdb2b 0x118e4117 72 54 153760 205
17.176205426 192.168.1.11:43342 192.168.1.2:5051 0 0x118fe94f 0x118e4c67 73 54 153760 206
17.228181939 192.168.1.11:43342 192.168.1.2:5051 0 0x118ff773 0x118e57b7 73 54 153760 206
17.280158452 192.168.1.11:43342 192.168.1.2:5051 0 0x11900597 0x118e6307 74 55 153760 207
17.352193731 192.168.1.11:43342 192.168.1.2:5051 0 0x1190133c 0x118e6e57 74 55 153760 206
17.424229010 192.168.1.11:43342 192.168.1.2:5051 0 0x119020e2 0x118e79a7 75 55 153760 205
17.476412391 192.168.1.11:43342 192.168.1.2:5051 0 0x11902f06 0x118e84f7 75 56 153760 203
17.528595772 192.168.1.11:43342 192.168.1.2:5051 0 0x11903d2a 0x118e9047 76 57 153760 201
17.576596290 192.168.1.11:43342 192.168.1.2:5051 0 0x11904b4e 0x118e9b97 76 57 153760 199
17.624596808 192.168.1.11:43342 192.168.1.2:5051 0 0x11905972 0x118ea6e7 77 57 153760 198
17.672390737 192.168.1.11:43342 192.168.1.2:5051 0 0x11906796 0x118eb237 77 57 153760 197
17.720184666 192.168.1.11:43342 192.168.1.2:5051 0 0x119075ba 0x118ebd87 78 58 153760 197
17.768179943 192.168.1.11:43342 192.168.1.2:5051 0 0x119083de 0x118ec8d7 78 58 153760 196
17.816175220 192.168.1.11:43342 192.168.1.2:5051 0 0x11909202 0x118ed427 79 58 153760 196
17.864179303 192.168.1.11:43342 192.168.1.2:5051 0 0x1190a026 0x118edf77 79 59 153760 196
17.912183386 192.168.1.11:43342 192.168.1.2:5051 0 0x1190ae4a 0x118eeac7 80 60 153760 196
17.964397285 192.168.1.11:43342 192.168.1.2:5051 0 0x1190bc6e 0x118ef617 80 60 153760 196
18.016611184 192.168.1.11:43342 192.168.1.2:5051 0 0x1190ca92 0x118f0167 81 60 153760 197
18.064407130 192.168.1.11:43342 192.168.1.2:5051 0 0x1190d8b6 0x118f0cb7 81 60 153760 197
18.112203076 192.168.1.11:43342 192.168.1.2:5051 0 0x1190e6da 0x118f1807 82 61 153760 198
18.160201646 192.168.1.11:43342 192.168.1.2:5051 0 0x1190f4fe 0x118f2357 82 61 153760 198
18.208200216 192.168.1.11:43342 192.168.1.2:5051 0 0x11910322 0x118f2ea7 83 61 153760 199
18.256202548 192.168.1.11:43342 192.168.1.2:5051 0 0x11911146 0x118f39f7 83 62 153760 200
18.304204880 192.168.1.11:43342 192.168.1.2:5051 0 0x11911f6a 0x118f4547 84 63 153760 201
18.340202756 192.168.1.11:43342 192.168.1.2:5051 0 0x11912d8e 0x118f5097 84 63 155216 201
18.376200632 192.168.1.11:43342 192.168.1.2:5051 0 0x11913bb2 0x118f5be7 85 63 156672 202
18.404399467 192.168.1.11:43342 192.168.1.2:5051 0 0x1191442e 0x118f618f 85 63 159568 203
18.432598302 192.168.1.11:43342 192.168.1.2:5051 0 0x11914caa 0x118f6737 86 64 162464 204
18.456599536 192.168.1.11:43342 192.168.1.2:5051 0 0x11915526 0x118f6cdf 86 64 165360 205
18.480600770 192.168.1.11:43342 192.168.1.2:5051 0 0x11915da2 0x118f7287 87 64 168256 206
18.504450315 192.168.1.11:43342 192.168.1.2:5051 0 0x1191661e 0x118f782f 87 65 171152 206
18.528299860 192.168.1.11:43342 192.168.1.2:5051 0 0x11916e9a 0x118f7dd7 88 66 174048 207
18.552444410 192.168.1.11:43342 192.168.1.2:5051 0 0x11917716 0x118f837f 88 66 176944 208
18.576588960 192.168.1.11:43342 192.168.1.2:5051 0 0x11917f92 0x118f8927 89 66 179840 209
18.600586914 192.168.1.11:43342 192.168.1.2:5051 0 0x1191880e 0x118f8ecf 89 66 182736 210
18.624584868 192.168.1.11:43342 192.168.1.2:5051 0 0x1191908a 0x118f9477 90 67 185632 211
18.660596708 192.168.1.11:43342 192.168.1.2:5051 0 0x11919906 0x118f9a1f 90 67 187808 212
18.696608548 192.168.1.11:43342 192.168.1.2:5051 0 0x1191a182 0x118f9fc7 91 67 189984 213
18.748477647 192.168.1.11:43342 192.168.1.2:5051 0 0x1191afa6 0x118fab17 91 68 189984 214
18.800346746 192.168.1.11:43342 192.168.1.2:5051 0 0x1191bdca 0x118fb667 92 69 189984 216
18.848471507 192.168.1.11:43342 192.168.1.2:5051 0 0x1191cbee 0x118fc1b7 92 69 189984 217
18.896596268 192.168.1.11:43342 192.168.1.2:5051 0 0x1191da12 0x118fcd07 93 69 189984 218
18.944597064 192.168.1.11:43342 192.168.1.2:5051 0 0x1191e836 0x118fd857 93 69 189984 219
18.992597860 192.168.1.11:43342 192.168.1.2:5051 0 0x1191f65a 0x118fe3a7 94 70 189984 220
19.040389625 192.168.1.11:43342 192.168.1.2:5051 0 0x1192047e 0x118feef7 94 70 189984 221
19.088181390 192.168.1.11:43342 192.168.1.2:5051 0 0x119212a2 0x118ffa47 95 70 189984 223
19.104375838 192.168.1.11:43342 192.168.1.2:5051 0 0x11921df2 0x11900244 95 71 189984 224
19.120570286 192.168.1.11:43342 192.168.1.2:5051 0 0x11922942 0x11900a42 96 72 189984 225
19.188381702 192.168.1.11:43342 192.168.1.2:5051 0 0x11923766 0x11901592 96 72 189984 226
19.256193118 192.168.1.11:43342 192.168.1.2:5051 0 0x1192458a 0x119020e2 97 72 189984 227
19.304188675 192.168.1.11:43342 192.168.1.2:5051 0 0x119253ae 0x11902c32 97 72 189984 227
19.352184232 192.168.1.11:43342 192.168.1.2:5051 0 0x119261d2 0x11903782 98 73 189984 227
19.400183981 192.168.1.11:43342 192.168.1.2:5051 0 0x11926ff6 0x119042d2 98 73 189984 228
19.448183730 192.168.1.11:43342 192.168.1.2:5051 0 0x11927e1a 0x11904e22 99 73 189984 229
19.500195651 192.168.1.11:43342 192.168.1.2:5051 0 0x11928c3e 0x11905972 99 74 189984 229
19.552207572 192.168.1.11:43342 192.168.1.2:5051 0 0x11929a62 0x119064c2 100 75 189984 230
19.600208371 192.168.1.11:43342 192.168.1.2:5051 0 0x1192a886 0x11907012 100 75 189984 231
19.648209170 192.168.1.11:43342 192.168.1.2:5051 0 0x1192b6aa 0x11907b62 101 75 189984 232
19.696204447 192.168.1.11:43342 192.168.1.2:5051 0 0x1192c4ce 0x119086b2 101 75 189984 233
19.744199724 192.168.1.11:43342 192.168.1.2:5051 0 0x1192d2f2 0x11909202 102 76 189984 234
19.796403084 192.168.1.11:43342 192.168.1.2:5051 0 0x1192e116 0x11909d52 102 76 189984 235
19.848606444 192.168.1.11:43342 192.168.1.2:5051 0 0x1192ef3a 0x1190a8a2 103 76 189984 236
19.896411754 192.168.1.11:43342 192.168.1.2:5051 0 0x1192fd5e 0x1190b3f2 103 77 189984 237
19.944217064 192.168.1.11:43342 192.168.1.2:5051 0 0x11930b82 0x1190bf42 104 78 189984 239
19.992222540 192.168.1.11:43342 192.168.1.2:5051 0 0x119319a6 0x1190ca92 104 78 189984 239
20.040228016 192.168.1.11:43342 192.168.1.2:5051 0 0x119327ca 0x1190d5e2 105 78 189984 240
20.088122164 192.168.1.11:43342 192.168.1.2:5051 0 0x119335ee 0x1190e132 105 78 189984 241
20.136016312 192.168.1.11:43342 192.168.1.2:5051 0 0x11934412 0x1190ec82 106 79 189984 243
20.184013897 192.168.1.11:43342 192.168.1.2:5051 0 0x11935236 0x1190f7d2 106 79 189984 244
20.232011482 192.168.1.11:43342 192.168.1.2:5051 0 0x1193605a 0x11910322 107 79 189984 245
20.284006291 192.168.1.11:43342 192.168.1.2:5051 0 0x11936e7e 0x11910e72 107 80 189984 246
20.336001100 192.168.1.11:43342 192.168.1.2:5051 0 0x11937ca2 0x119119c2 108 81 189984 247
20.383996658 192.168.1.11:43342 192.168.1.2:5051 0 0x11938ac6 0x11912512 108 81 192880 248
20.431992216 192.168.1.11:43342 192.168.1.2:5051 0 0x119398ea 0x11913062 109 81 195776 250
20.479994410 192.168.1.11:43342 192.168.1.2:5051 0 0x1193a70e 0x11913bb2 109 81 201568 251
20.527996604 192.168.1.11:43342 192.168.1.2:5051 0 0x1193b532 0x11914702 110 82 207360 253
20.580121880 192.168.1.11:43342 192.168.1.2:5051 0 0x1193c356 0x11915252 110 82 213152 254
20.632247156 192.168.1.11:43342 192.168.1.2:5051 0 0x1193d17a 0x11915da2 111 82 218944 256
20.680228396 192.168.1.11:43342 192.168.1.2:5051 0 0x1193df9e 0x119168f2 111 83 224736 257
20.728209636 192.168.1.11:43342 192.168.1.2:5051 0 0x1193edc2 0x11917442 112 84 230528 259
20.776206313 192.168.1.11:43342 192.168.1.2:5051 0 0x1193fbe6 0x11917f92 112 84 233760 261
20.824202990 192.168.1.11:43342 192.168.1.2:5051 0 0x11940a0a 0x11918ae2 113 84 236992 263
20.872203646 192.168.1.11:43342 192.168.1.2:5051 0 0x1194182e 0x11919632 113 84 236992 264
20.920204302 192.168.1.11:43342 192.168.1.2:5051 0 0x11942652 0x1191a182 114 85 236992 266
20.972202049 192.168.1.11:43342 192.168.1.2:5051 0 0x11943476 0x1191acd2 114 85 236992 267
21.024199796 192.168.1.11:43342 192.168.1.2:5051 0 0x1194429a 0x1191b822 115 85 236992 269
21.072205063 192.168.1.11:43342 192.168.1.2:5051 0 0x119450be 0x1191c372 115 86 236992 271
21.120210330 192.168.1.11:43342 192.168.1.2:5051 0 0x11945ee2 0x1191cec2 116 87 236992 273
21.168205045 192.168.1.11:43342 192.168.1.2:5051 0 0x11946d06 0x1191da12 116 87 236992 274
21.216199760 192.168.1.11:43342 192.168.1.2:5051 0 0x11947b2a 0x1191e562 117 87 236992 275
21.264205517 192.168.1.11:43342 192.168.1.2:5051 0 0x1194894e 0x1191f0b2 117 87 236992 276
21.312211274 192.168.1.11:43342 192.168.1.2:5051 0 0x11949772 0x1191fc02 118 88 236992 278
21.360207946 192.168.1.11:43342 192.168.1.2:5051 0 0x1194a596 0x11920752 118 88 236992 279
21.408204618 192.168.1.11:43342 192.168.1.2:5051 0 0x1194b3ba 0x119212a2 119 88 236992 281
21.460400297 192.168.1.11:43342 192.168.1.2:5051 0 0x1194c1de 0x11921df2 119 89 236992 282
21.512595976 192.168.1.11:43342 192.168.1.2:5051 0 0x1194d002 0x11922942 120 90 236992 283
21.560389905 192.168.1.11:43342 192.168.1.2:5051 0 0x1194de26 0x11923492 120 90 236992 284
21.608183834 192.168.1.11:43342 192.168.1.2:5051 0 0x1194ec4a 0x11923fe2 121 90 236992 286
21.660398850 192.168.1.11:43342 192.168.1.2:5051 0 0x1194fa6e 0x11924b32 121 90 236992 287
21.712613866 192.168.1.11:43342 192.168.1.2:5051 0 0x11950892 0x11925682 122 91 236992 289
21.760399760 192.168.1.11:43342 192.168.1.2:5051 0 0x119516b6 0x119261d2 122 91 236992 290
21.808185654 192.168.1.11:43342 192.168.1.2:5051 0 0x119524da 0x11926d22 123 91 236992 292
21.856394933 192.168.1.11:43342 192.168.1.2:5051 0 0x119532fe 0x11927872 123 92 236992 293
21.904604212 192.168.1.11:43342 192.168.1.2:5051 0 0x11954122 0x119283c2 124 93 236992 295
21.952604168 192.168.1.11:43342 192.168.1.2:5051 0 0x11954f46 0x11928f12 124 93 236992 296
22.000604124 192.168.1.11:43342 192.168.1.2:5051 0 0x11955d6a 0x11929a62 125 93 236992 298
22.048601779 192.168.1.11:43342 192.168.1.2:5051 0 0x11956b8e 0x1192a5b2 125 93 236992 299
22.096599434 192.168.1.11:43342 192.168.1.2:5051 0 0x119579b2 0x1192b102 126 94 236992 300
22.144400620 192.168.1.11:43342 192.168.1.2:5051 0 0x119587d6 0x1192bc52 126 94 236992 301
22.192201806 192.168.1.11:43342 192.168.1.2:5051 0 0x119595fa 0x1192c7a2 127 94 236992 303
22.244427862 192.168.1.11:43342 192.168.1.2:5051 0 0x1195a41e 0x1192d2f2 127 95 236992 304
22.296653918 192.168.1.11:43342 192.168.1.2:5051 0 0x1195b242 0x1192de42 128 96 236992 305
22.344626640 192.168.1.11:43342 192.168.1.2:5051 0 0x1195c066 0x1192e992 128 96 236992 306
22.392599362 192.168.1.11:43342 192.168.1.2:5051 0 0x1195ce8a 0x1192f4e2 129 96 236992 307
22.440404815 192.168.1.11:43342 192.168.1.2:5051 0 0x1195dcae 0x11930032 129 96 236992 308
22.488210268 192.168.1.11:43342 192.168.1.2:5051 0 0x1195ead2 0x11930b82 130 97 236992 310
22.536208130 192.168.1.11:43342 192.168.1.2:5051 0 0x1195f8f6 0x119316d2 130 97 236992 311
22.584205992 192.168.1.11:43342 192.168.1.2:5051 0 0x1196071a 0x11932222 131 97 236992 312
22.632203923 192.168.1.11:43342 192.168.1.2:5051 0 0x1196153e 0x11932d72 131 98 236992 313
22.680201854 192.168.1.11:43342 192.168.1.2:5051 0 0x11962362 0x119338c2 132 99 236992 314
22.728198113 192.168.1.11:43342 192.168.1.2:5051 0 0x11963186 0x11934412 132 99 236992 315
22.776194372 192.168.1.11:43342 192.168.1.2:5051 0 0x11963faa 0x11934f62 133 99 236992 317
22.828189534 192.168.1.11:43342 192.168.1.2:5051 0 0x11964dce 0x11935ab2 133 99 236992 318
22.880184696 192.168.1.11:43342 192.168.1.2:5051 0 0x11965bf2 0x11936602 134 100 236992 319
22.928183604 192.168.1.11:43342 192.168.1.2:5051 0 0x11966a16 0x11937152 134 100 236992 320
22.976182512 192.168.1.11:43342 192.168.1.2:5051 0 0x1196783a 0x11937ca2 135 100 236992 322
23.024187358 192.168.1.11:43342 192.168.1.2:5051 0 0x1196865e 0x119387f2 135 101 242784 323
23.072192204 192.168.1.11:43342 192.168.1.2:5051 0 0x11969482 0x11939342 136 102 248576 324
23.124401708 192.168.1.11:43342 192.168.1.2:5051 0 0x1196a2a6 0x11939e92 136 102 254368 325
23.176611212 192.168.1.11:43342 192.168.1.2:5051 0 0x1196b0ca 0x1193a9e2 137 102 260160 327
23.224597624 192.168.1.11:43342 192.168.1.2:5051 0 0x1196beee 0x1193b532 137 102 265952 328
23.272584036 192.168.1.11:43342 192.168.1.2:5051 0 0x1196cd12 0x1193c082 138 103 271744 329
23.320310353 192.168.1.11:43342 192.168.1.2:5051 0 0x1196db36 0x1193cbd2 138 103 277536 330
23.368036670 192.168.1.11:43342 192.168.1.2:5051 0 0x1196e95a 0x1193d722 139 103 283328 332
